"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-06","0.01","10","-4"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-07","0.00","1","-11"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-08","0.03","11","-1"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-09","0.00","16","-6"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-10","0.00","15","-1"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-11","0.00","20","-1"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-12","0.00","13","6"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-13",,"8","-4"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-14","0.00","1","-7"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-15",,"9","-2"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-16",,"20","-2"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-17","0.00","21","-5"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-18","0.00","25","12"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-19","0.00","17","-3"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-20","0.00","27","-6"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-21","0.15","36","9"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-22","0.00","38","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-23","0.00","41","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-24","0.00","41","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-25","0.00","37","17"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-26","0.01","40","16"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-27","0.00","47","29"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-28","0.01","45","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-01","0.00","32","17"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-02","0.00","42","15"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-03","0.00","54","28"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-04","0.00","41","23"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-05","0.00","46","20"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-06","0.00","49","21"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-07","0.00","52","20"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-08","0.00","60","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-09","0.00","68","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-10","0.00","69","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-11","0.03","62","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-12","0.00","52","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-13","0.00","58","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-14","0.00","49","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-15","0.19","39","28"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-16","0.00","37","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-17","0.28","39","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-18","0.01","46","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-19","0.00","49","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-20","0.00","57","23"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-21","0.00","65","33"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-22","0.00","68","39"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-23","0.24","65","48"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-24","0.11","57","45"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-25","0.02","49","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-26","0.00","45","34"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-27","0.00","66","34"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-28","0.01","50","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-29","0.00","63","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-30","0.00","68","41"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-03-31","0.00","44","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-01","0.00","41","23"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-02","0.00","51","20"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-03","0.00","71","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-04","0.00","75","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-05","0.19","76","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-06","0.00","81","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-07","0.01","81","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-08","0.37","63","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-09","0.02","61","45"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-10","0.27","56","40"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-11","0.01","58","42"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-12","0.00","62","43"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-13","0.00","54","39"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-14","0.00","52","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-15","0.00","56","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-16","0.00","60","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-17","0.00","59","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-18","0.00","62","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-19","0.00","51","39"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-20","0.01","43","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-21","0.00","49","29"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-22","0.00","60","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-23","0.00","62","40"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-24","0.00","64","45"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-25","0.00","53","39"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-26","0.00","78","39"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-27","0.00","85","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-28","0.03","56","48"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-29","0.01","72","47"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-04-30","0.00","59","39"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-01","0.00","85","38"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-02","0.00","84","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-03","0.12","71","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-04","0.00","58","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-05","0.00","63","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-06","0.02","57","43"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-07","0.00","60","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-08","0.45","56","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-09","0.23","58","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-10","0.00","55","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-11","0.00","58","33"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-12","0.00","63","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-13","0.00","71","34"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-14","0.00","71","40"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-15","0.04","59","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-16","0.00","71","48"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-17","0.00","69","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-18","0.16","73","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-19","0.02","75","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-20","0.00","84","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-21","0.00","86","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-22","0.00","87","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-23","0.00","82","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-24","0.00","90","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-25","0.13","86","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-26","0.48","81","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-27","0.07","62","48"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-28","0.46","49","44"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-29","0.00","62","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-30","0.00","71","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-05-31","0.00","70","49"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-01","0.00","77","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-02","0.00","79","48"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-03","0.00","87","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-04","0.00","91","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-05","0.00","92","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-06","0.00","88","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-07","0.02","81","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-08","0.00","88","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-09","0.00","89","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-10","0.00","90","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-11","0.02","93","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-12","0.59","92","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-13","0.00","89","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-14","0.00","83","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-15","0.00","79","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-16","0.00","81","48"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-17","0.00","89","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-18","0.23","91","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-19","0.00","90","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-20","1.43","81","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-21","0.00","72","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-22","0.00","74","48"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-23","0.05","80","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-24","0.01","76","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-25","1.73","77","70"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-26","1.28","83","70"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-27","0.00","82","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-28","0.12","81","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-29","0.73","86","70"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-06-30","0.50","83","70"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-01","0.00","80","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-02","0.00","76","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-03","0.00","85","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-04","0.00","88","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-05","0.00","90","70"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-06","0.00","89","74"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-07","0.00","89","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-08","0.00","69","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-09","0.00","78","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-10","0.24","75","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-11","0.05","70","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-12","0.19","74","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-13","0.00","80","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-14","0.01","83","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-15","1.40","80","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-16","0.00","75","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-17","0.00","80","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-18","0.00","84","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-19","0.00","86","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-20","0.00","87","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-21","0.00","76","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-22","0.00","86","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-23","0.00","88","71"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-24","0.06","91","73"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-25","0.00","89","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-26","0.00","92","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-27","0.00","87","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-28","0.35","88","72"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-29","0.19","90","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-30","0.00","76","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-07-31","0.00","79","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-01","0.00","80","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-02","0.00","78","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-03","0.00","82","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-04","0.00","85","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-05","0.00","84","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-06","0.00","83","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-07","0.00","88","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-08","0.37","90","70"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-09","0.42","83","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-10","0.25","92","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-11","0.77","87","70"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-12","0.01","85","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-13","0.00","83","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-14","0.00","80","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-15","0.00","81","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-16","0.00","81","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-17","0.00","85","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-18","0.02","85","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-19","0.00","89","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-20","0.00","89","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-21","0.06","85","70"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-22","0.00","85","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-23","0.01","86","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-24","0.12","95","71"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-25","0.02","92","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-26","0.00","89","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-27","0.00","92","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-28","0.01","93","73"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-29","0.00","89","71"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-30","0.00","85","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-08-31","0.00","84","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-01","0.00","79","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-02","0.00","80","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-03","0.01","74","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-04","0.01","74","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-05","0.00","83","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-06","0.00","83","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-07","0.00","90","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-08","0.00","80","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-09","0.00","78","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-10","0.00","80","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-11","0.00","87","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-12","0.00","87","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-13","0.00","88","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-14","0.00","87","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-15","0.00","79","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-16","0.00","83","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-17","0.31","90","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-18","0.00","80","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-19","0.00","90","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-20","0.35","81","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-21","0.16","68","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-22","0.00","63","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-23","0.00","69","48"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-24","0.09","80","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-25","0.00","70","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-26","0.00","84","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-27","0.00","88","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-28","0.00","76","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-29","0.00","84","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-09-30","0.00","85","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-01","0.00","86","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-02","0.20","80","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-03","0.37","75","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-04","0.17","77","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-05","0.00","67","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-06","0.01","69","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-07","0.47","76","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-08","0.10","74","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-09","0.02","80","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-10","0.03","79","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-11","0.81","76","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-12","0.01","66","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-13","0.30","71","47"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-14","0.26","71","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-15","0.00","62","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-10-16","0.00","60","42"
